#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
1.60000000000000008882 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.90044813278074964380 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.26374624817208786043
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
1.69999999999999995559 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.87300516200480260398 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.24109840463427192891
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
1.80000000000000004441 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.84574935450997867914 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.22167121744356407809
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
1.89999999999999991118 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.81992244457747986974 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.20493174246546377870
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.00000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.79619942253026854129 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.19017899654203537785
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.10000000000000008882 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.77455376009293974704 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.17670851502918247244
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.20000000000000017764 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.75435310840332248095 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.16398807330036777041
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.29999999999999982236 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.73465483963712929771 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.15177792128868380916
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.39999999999999991118 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.71459523618045917015 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.14015067162145461444
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.69373204786665743082 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.12940380297535231113
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.79999999999999982236 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.63344242828737751250 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.10665876834153867336
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.10000000000000008882 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.58397080920793953407 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.08935514413787117027
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.39999999999999991118 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.54203063203559320726 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.07521485352415566150
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.70000000000000017764 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.50317843205506040949 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.06421425567587768501
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
4.00000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.47080496788955950027 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.05590764637504344603
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
4.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.42291345783792766433 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.04438887219656685590
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
5.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.35189380048910645638 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.03056390252077888572
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
6.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.30124104692375164305 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.02185755166565326799
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
7.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.26189103458499934929 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.01620584649886103179
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
8.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.23145367556090143402 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.01301271294622008412
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
9.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.20853777483503541101 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.01063874166979624294
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
