0.00000000000000000000 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.00000000000000000000 0.00000000000000000000 0.99999999998054134309
# B=4.00000000000000000000 E_dc=0.20000000000000001110 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.20000000000000001110 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.02048151014242071896 0.00000000000000000000 1.00000000003766720269
# B=4.00000000000000000000 E_dc=0.40000000000000002220 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.40000000000000002220 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.04090056497791443729 0.00000000000000000000 1.00000000003754951905
# B=4.00000000000000000000 E_dc=0.59999999999999997780 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.59999999999999997780 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.06119305813926897986 0.00000000000000000000 1.00000000003728439779
# B=4.00000000000000000000 E_dc=0.80000000000000004441 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.80000000000000004441 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.08129163948148442065 0.00000000000000000000 1.00000000003757705258
# B=4.00000000000000000000 E_dc=1.00000000000000000000 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
1.00000000000000000000 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.10112424210055306895 0.00000000000000000000 1.00000000003774069945
# B=4.00000000000000000000 E_dc=1.19999999999999995559 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
1.19999999999999995559 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.12061279594363863432 0.00000000000000000000 1.00000000003769162760
# B=4.00000000000000000000 E_dc=1.39999999999999991118 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
1.39999999999999991118 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.13967220149134734752 0.00000000000000000000 1.00000000003783018343
# B=4.00000000000000000000 E_dc=1.60000000000000008882 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
1.60000000000000008882 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.15820964305144860629 0.00000000000000000000 1.00000000003784572655
# B=4.00000000000000000000 E_dc=1.80000000000000004441 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170114942528735644
# host_B=4.00000000000000000000 abdt=0.00146959459459459455
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
1.80000000000000004441 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.17612432463585059317 0.00000000000000000000 1.00000000003784261793
