0.00000000000000000000 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.00000000000000000000 0.00000000000000000000 0.99999999998054134309
# B=2.00000000000000000000 E_dc=0.10000000000000000555 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170981924767953097
# host_B=2.00000000000000000000 abdt=0.00073107142857142869
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.10000000000000000555 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.02890372359173465008 0.00000000000000000000 1.00000000003720379560
# B=2.00000000000000000000 E_dc=0.20000000000000001110 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170981924767953097
# host_B=2.00000000000000000000 abdt=0.00073107142857142869
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.20000000000000001110 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.05770427400006552382 0.00000000000000000000 1.00000000003722089303
# B=2.00000000000000000000 E_dc=0.29999999999999998890 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170981924767953097
# host_B=2.00000000000000000000 abdt=0.00073107142857142869
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.29999999999999998890 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.08629703993277754170 0.00000000000000000000 1.00000000003738542809
# B=2.00000000000000000000 E_dc=0.40000000000000002220 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170981924767953097
# host_B=2.00000000000000000000 abdt=0.00073107142857142869
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         T                      <v_{dr}/v_{0}>         A(\omega)              NORM
0.40000000000000002220 0.00000000000000000000 0.00000000000000000000 0.20000000000000001110 0.11457460600450902755 0.00000000000000000000 1.00000000003759192957
# B=2.00000000000000000000 E_dc=0.50000000000000000000 E_omega=0.00000000000000000000 omega=0.00000000000000000000
# dt=0.00000500000000000000 dPhiY=0.00170981924767953097
