62 391
99 340
141 281.5
195 217
211 197
225 180
235 169
245 161
252 156
264 149
269 147
274 145.5
277 145
284 146
288 148
296 154
306 163
324 190
344 224
370 264
384 282
392 292
418 305
434 312
450 317
484 325
510 331
