#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.40000000000000035527 0.10000000000000000555 0.50000000000000000000 1.15999999999999992006 0.58948553874610143399 0.00004896543530308259 0.99999991508822150266 -2.41819968417662645166 0.15590908167414946339 0.58675883081064539315 -2.40851404289002468673 0.15434936767820345294
6.40000000000000035527 0.10000000000000000555 1.10000000000000008882 1.15999999999999992006 0.59202748285774198234 0.00096840955220043495 0.99999991527697096316 -2.41525016176751794461 0.15785921363295238318 0.58710451622959791695 -2.40993261094217148255 0.15428906756985838467
6.40000000000000035527 0.10000000000000000555 1.30000000000000004441 1.15999999999999992006 0.58741254463649139606 0.00147439601901616472 0.99999991466748294755 -2.42507365783372108581 0.15162082334633136815 0.58720524002655383189 -2.41034592878682918382 0.15426544719581983256
6.40000000000000035527 0.10000000000000000555 1.50000000000000000000 1.15999999999999992006 0.57902994935080664973 0.00211285655207546410 0.99999991544749589067 -2.39523814132249635023 0.15289737983537640686 0.58728581231249543659 -2.41067673769325407918 0.15423953561462078188
6.40000000000000035527 0.10000000000000000555 1.69999999999999995559 1.15999999999999992006 0.59299703343651422038 0.00288155783921137431 0.99999991539163279874 -2.40407211118661745530 0.15687348874765974505 0.58735755120387034278 -2.41097246815712606960 0.15421005127131282020
6.40000000000000035527 0.10000000000000000555 1.89999999999999991118 1.15999999999999992006 0.59394292754599320450 0.00376219680970685776 0.99999991468834625863 -2.43086075862156691940 0.15391547372212088796 0.58743682133039942794 -2.41129559052786168749 0.15417890589997620965
6.40000000000000035527 0.10000000000000000555 2.10000000000000008882 1.15999999999999992006 0.57585033904678073480 0.00472094315351595257 0.99999991532747323220 -2.40959644216834911745 0.15257736538972879736 0.58750690631487356708 -2.41158465882174954942 0.15414787322463524566
6.40000000000000035527 0.10000000000000000555 2.29999999999999982236 1.15999999999999992006 0.58717387056500980336 0.00563216197710531170 0.99999991547888156251 -2.39189758556472931161 0.15486847589012922577 0.58757424535600732973 -2.41186016879792219925 0.15412063359645750138
6.40000000000000035527 0.10000000000000000555 2.50000000000000000000 1.15999999999999992006 0.60043430412212461800 0.00640254690227721242 0.99999991472514648816 -2.42386766137920606212 0.15482488637643873619 0.58764995375382966802 -2.41216285581856393350 0.15409943913212659217
6.40000000000000035527 0.10000000000000000555 2.70000000000000017764 1.15999999999999992006 0.58173846400153494951 0.00695259237911881756 0.99999991520873043882 -2.42600476710161627736 0.15354804283698647582 0.58773421208567822038 -2.41252139775698681845 0.15408441881361420456
6.40000000000000035527 0.10000000000000000555 2.89999999999999991118 1.15999999999999992006 0.57700292686051135593 0.00720032679002709664 0.99999991554784517511 -2.39570895963611407709 0.15362733220765131814 0.58782996189762948269 -2.41291236155923360940 0.15407624453382429142
6.40000000000000035527 0.10000000000000000555 3.10000000000000008882 1.15999999999999992006 0.60058578439878085309 0.00710082325537525309 0.99999991478331062833 -2.40918658679189379157 0.15412117816423881456 0.58791920607966741130 -2.41326989211674725055 0.15407604227773494254
6.40000000000000035527 0.10000000000000000555 3.29999999999999982236 1.15999999999999992006 0.59137137688217455977 0.00669650025268114357 0.99999991508634100690 -2.43004465352400744749 0.15508823008253569409 0.58796959169548157487 -2.41348392205693818013 0.15408214656851035307
6.40000000000000035527 0.10000000000000000555 3.50000000000000000000 1.15999999999999992006 0.57508050791153464409 0.00601926490333142168 0.99999991559601986157 -2.40931361368212781926 0.15379751542435060596 0.58797242605979604946 -2.41349454315043132624 0.15409206008821776934
6.40000000000000035527 0.10000000000000000555 3.70000000000000017764 1.15999999999999992006 0.59125584008411491421 0.00513909913913773459 0.99999991486620209979 -2.40228492853060737744 0.15258264050757605612 0.58794690046681474804 -2.41338584001560851888 0.15410525406712885510
6.40000000000000035527 0.10000000000000000555 3.89999999999999991118 1.15999999999999992006 0.59730097998350883959 0.00424159156099057719 0.99999991496266016355 -2.42174277392810877174 0.15526747011290120692 0.58788472041098127630 -2.41313370622101519558 0.15411951739579787812
6.40000000000000035527 0.10000000000000000555 4.09999999999999964473 1.15999999999999992006 0.57957628286982543209 0.00345308757943360058 0.99999991561848755595 -2.41625768161392251443 0.15556992003160594051 0.58780010793038273142 -2.41278678460287965279 0.15413457392268256618
6.40000000000000035527 0.10000000000000000555 4.29999999999999982236 1.15999999999999992006 0.58561521191920440366 0.00277896014993764392 0.99999991497344487001 -2.40468402130480729539 0.15187535886870789925 0.58771563454487596445 -2.41243973045744830586 0.15415112136535658038
6.40000000000000035527 0.10000000000000000555 4.50000000000000000000 1.15999999999999992006 0.59483449553001666033 0.00227769624936317383 0.99999991484278039078 -2.41415083056818247087 0.15394015807015748454 0.58763250992221194302 -2.41209893304018496707 0.15416644538689341926
6.40000000000000035527 0.10000000000000000555 4.70000000000000017764 1.15999999999999992006 0.58427170518205384653 0.00196328339255475402 0.99999991561127998807 -2.41577387852745539831 0.15683712988228432073 0.58755490406897525890 -2.41178096978940503803 0.15418023244030579222
6.40000000000000035527 0.10000000000000000555 4.90000000000000035527 1.15999999999999992006 0.58466945757901778169 0.00173016098250066471 0.99999991510232166814 -2.40733003701134240515 0.15264090719279202468 0.58748871083208908939 -2.41150810290845418749 0.15419241315826465177
