0.10000000000000000555 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.01180731138230383011 0.00000000000000000000 0.99999999999915756277 -0.04849109380162211491 0.94535158554641829376
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
1.10000000000000008882 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.12982181738889217448 0.00000000000000000000 0.99999999999910760273 -0.53314433202793820588 0.92774207402015362867
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.10000000000000008882 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.24753949231087704619 0.00000000000000000000 0.99999999999916322491 -1.01643521208254217214 0.88038284104462249946
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.20000000000000017764 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.37630023063761752766 0.00000000000000000000 0.99999999999916833193 -1.54450696007289711709 0.79244361604637225671
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.41118964975019278718 0.00000000000000000000 0.99999999999916644455 -1.68747832463004687753 0.76156746401003705405
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.79999999999999982236 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.44592653989252983848 0.00000000000000000000 0.99999999999917288385 -1.82983345461776680807 0.72757002031102191442
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
