#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.29999999999999998890 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 -0.01383445375402351032 0.04995964646921941671 0.99999999999499666892 -0.22461359074267639446 0.90575184641865058577 0.03684498310845657487 -0.15109454646151307400 0.90517794877020629762
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.34999999999999997780 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 -0.00757788993859222822 0.04991710338559260385 0.99999999999503441650 -0.24981632033995240794 0.90526388785109512813 0.04298070187498894551 -0.17628039849325780053 0.90469260722988109613
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.40000000000000002220 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 -0.00130311987410186027 0.04986764232888832998 0.99999999999495048364 -0.27502017873646711354 0.90470142808981068860 0.04911609217176336056 -0.20146494382569224424 0.90413250443278081470
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.45000000000000001110 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.00498979737780053372 0.04981122911107054019 0.99999999999483968338 -0.30022487436698247487 0.90406442199816561267 0.05525110813001984228 -0.22664799378663688656 0.90349760301186121669
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.50000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.01130080035986771522 0.04974782514624587204 0.99999999999460043032 -0.32543010096331259628 0.90335281823566815351 0.06138570365143776464 -0.25182935877989975904 0.90278786052091897218
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.55000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.01762982500898600813 0.04967738751878492814 0.99999999999393962558 -0.35063553741636693806 0.90256655923859652191 0.06751983237781140901 -0.27700884816682735945 0.90200322939943966549
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.59999999999999997780 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.02397680442509100493 0.04959986905988775924 0.99999999999413580198 -0.37584084762812258740 0.90170558119646671003 0.07365344766015161082 -0.30218627013948440307 0.90114365693153541947
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.65000000000000002220 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.03034166861897110226 0.04951521843227078834 0.99999999999573396803 -0.40104568037879451126 0.90076981403006950444 0.07978650252742711113 -0.32736143159073949338 0.90020908520017339782
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.69999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.03672434423800651632 0.04942338022342927101 0.99999999999694133557 -0.42624966918847551067 0.89975918136638877165 0.08591894965474684842 -0.35253413798599458895 0.89919945103749576720
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.75000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.04312475427142438422 0.04932429504769345746 0.99999999999754685120 -0.45145243215315883356 0.89867360050580202824 0.09205074133082419285 -0.37770419322918852290 0.89811468596973564882
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.80000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.04954281773496700680 0.04921789965717768278 0.99999999999773447890 -0.47665357180128231640 0.89751298239161869663 0.09818182942468799135 -0.40287139952847039748 0.89695471615773803009
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.84999999999999997780 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.05597844933518519167 0.04910412706181548070 0.99999999999720867727 -0.50185267494743301953 0.89627723157663263809 0.10431216535153396696 -0.42803555725596836856 0.89571946233185750774
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.90000000000000002220 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.06243155911350298931 0.04898290665848687581 0.99999999999679811680 -0.52704931253435616245 0.89496624618462583545 0.11044170003773555455 -0.45319646480436293068 0.89440883972175866390
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.94999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.06890205206963809226 0.04885416436950670155 0.99999999999643063298 -0.55224303948969610811 0.89357991787238866266 0.11657038388489499026 -0.47835391843818036994 0.89302275798045505084
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.00000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.07538982776533693919 0.04871782279075467792 0.99999999999615474255 -0.57743339456930253828 0.89211813178593335483 0.12269816673278209629 -0.50350771214247180829 0.89156112110317420338
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.05000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.08189477990829270582 0.04857380134965377794 0.99999999999617317226 -0.60261990020474698326 0.89058076651451945072 0.12882499782101244912 -0.52865763746508409593 0.89002382734006491027
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.10000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.08841679591634035718 0.04842201647314429286 0.99999999999637712023 -0.62780206235338809062 0.88896769404189801556 0.13495082574938763176 -0.55380348335268081428 0.88841076910265870392
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.14999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.09495575646295746630 0.04826238176587253903 0.99999999999637678716 -0.65297937034679021107 0.88727877969343760256 0.14107559843673939115 -0.57894503598177082804 0.88672183286427275206
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.19999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.10151153500388576667 0.04809480819880265073 0.99999999999619682001 -0.67815129673720897507 0.88551388207888437343 0.14719926307809919064 -0.60408207858261564471 0.88495689905374008699
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.25000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.10808399728507764315 0.04791920430840954093 0.99999999999619748614 -0.70331729714859092528 0.88367285303170384214 0.15332176610010944673 -0.62921439125415734583 0.88311584194191072861
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.30000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.11467300083232831454 0.04773547640667983455 0.99999999999633071290 -0.72847681013181309062 0.88175553754469238044 0.15944305311446771434 -0.65434175077212619609 0.88119852952124200218
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.35000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.12127839442314829188 0.04754352880217126154 0.99999999999649513693 -0.75362925701677885293 0.87976177369973729281 0.16556306886913557674 -0.67946393038719188340 0.87920482337768501857
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.39999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.12790001754117047428 0.04734326403231382818 0.99999999999662225747 -0.77877404176744469133 0.87769139259274631115 0.17168175719708439475 -0.70458069961380620505 0.87713457855481469227
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.44999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.13453769981348362439 0.04713458310712014682 0.99999999999674238360 -0.80391055083851659102 0.87554421825284733938 0.17779906096234043833 -0.72969182400659626797 0.87498764340939705342
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.50000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.14119126043122764980 0.04691738576448722942 0.99999999999669852979 -0.82903815303522176983 0.87332006755580249280 0.18391492200302494986 -0.75479706492501585924 0.87276385945839951574
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.55000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.14786050755376278776 0.04669157073726689505 0.99999999999655830862 -0.85415619937145315088 0.87101875013006113679 0.19002928107104663513 -0.77989617928444732176 0.87046306121690764090
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.60000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.15454523769686059897 0.04645703603225659339 0.99999999999652988691 -0.87926402293093264273 0.86864006825590356353 0.19614207776806572014 -0.80498891929103510989 0.86808507602622442256
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.64999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.16124523510524285674 0.04621367922124385713 0.99999999999658195637 -0.90436093872996436982 0.86618381675686284549 0.20225325047732362060 -0.83007503215969291599 0.86562972387189929258
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.69999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.16796027110981678887 0.04596139774425118951 0.99999999999663036210 -0.92944624357732952280 0.86364978288189975242 0.20836273629083801318 -0.85515425981314230341 0.86309681719116382315
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.75000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.17469010346999586103 0.04570008922510300498 0.99999999999664901384 -0.95451921593284039247 0.86103774617810691083 0.21447047093138782436 -0.88022633855944576453 0.86048616066908834021
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.80000000000000004441 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.18143447570139822900 0.04542965179940395420 0.99999999999665212247 -0.97957911576374201434 0.85834747835316616005 0.22057638866867951277 -0.90529099874537000137 0.85779755102290156099
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.85000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.18819311638907287865 0.04514998445499591312 0.99999999999666533412 -1.00462518439629233669 0.85557874312650294968 0.22668042222898157623 -0.93034796438290889853 0.85503077677388206190
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.89999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.19496573848652390404 0.04486098738496126920 0.99999999999661270955 -1.02965664436107640078 0.85273129606823361293 0.23278250269740188849 -0.95539695274531977187 0.85218561800607761647
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.94999999999999995559 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.20175203860059728878 0.04456256235319539655 0.99999999999659794359 -1.05467269922721396114 0.84980488442449841902 0.23888255941190914000 -0.98043767392944192185 0.84926184611130384194
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.00000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.20855169626232300528 0.04425461307256191995 0.99999999999662614325 -1.07967253342652735881 0.84679924692884633863 0.24498051984802779457 -1.00546983037939496874 0.84625922351955973344
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.04999999999999982236 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.21536437318357873338 0.04393704559561199124 0.99999999999665600825 -1.10465531206022560262 0.84371411359786541162 0.25107630949303350043 -1.03049311636695373195 0.84317750341414154924
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.10000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.22218971249937433110 0.04360976871782214215 0.99999999999666266959 -1.12962018068496083956 0.84054920551007294982 0.25716985170830819474 -1.05550721742328446062 0.84001642943076060277
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.14999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.22902733799551891480 0.04327269439328721573 0.99999999999667188444 -1.15456626507351578503 0.83730423456694547113 0.26326106757831219118 -1.08051180971563498545 0.83677573533981075560
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.20000000000000017764 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.23587685332110241987 0.04292573816277400756 0.99999999999666844275 -1.17949267094430387814 0.83397890323483558905 0.26934987574444291258 -1.10550655936181851935 0.83345514471100456966
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.25000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.24273784118507110708 0.04256881959400607429 0.99999999999667810169 -1.20439848365169277500 0.83057290426634489133 0.27543619222183263195 -1.13049112167446019761 0.83005437055955666459
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.29999999999999982236 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.24960986253604358631 0.04220186273402373039 0.99999999999664213046 -1.22928276783068990419 0.82708592040017059333 0.28151993019687304720 -1.15546514032611380429 0.82657311497317087490
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.35000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.25649245572412998628 0.04182479657342909329 0.99999999999662936290 -1.25414456698443865790 0.82351762403764039444 0.28760099980297126887 -1.18042824642468202612 0.82301106871894891270
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.39999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.26338513564337934225 0.04143755552230168199 0.99999999999664923589 -1.27898290300721817481 0.81986767689546369287 0.29367930787174173490 -1.20538005748803223049 0.81936791082958371213
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.45000000000000017764 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.27028739285304265172 0.04104007989752341684 0.99999999999666500106 -1.30379677562841722605 0.81613572963294678253 0.29975475765648246229 -1.23032017630475976055 0.81564330816809149649
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.50000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.27719869267555896641 0.04063231642123418808 0.99999999999667144035 -1.32858516176449148460 0.81232142145267394184 0.30582724852440223984 -1.25524818966631168671 0.81183691497040666452
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.54999999999999982236 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.28411847426881503553 0.04021421873008373948 0.99999999999667543715 -1.35334701476423213684 0.80842437967389169096 0.31189667561365858051 -1.28016366695467542769 0.80794837236534922109
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.60000000000000008882 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.29104614966974340362 0.03978574789492193148 0.99999999999667166239 -1.37808126352965110151 0.80444421927765630276 0.31796292945079518422 -1.30506615856740859627 0.80397730787155097243
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.64999999999999991118 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.29798110280588036014 0.03934687295052551742 0.99999999999667832373 -1.40278681149289741192 0.80038054242301281960 0.32402589552367422332 -1.32995519415983243228 0.79992333487102573741
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.70000000000000017764 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.30492268847105108431 0.03889757143491477664 0.99999999999666455697 -1.42746253542831547101 0.79623293793409477548 0.33008545380445009076 -1.35483028068210087369 0.79578605205936325806
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.75000000000000000000 0.10000000000000000555 4.00000000000000000000 11.59999999999999964473 0.31187023126076518498 0.03843782993776642676 0.99999999999664446193 -1.45210728407415734509 0.79200098075757663363 0.33614147821655271375 -1.37969090018633822048 0.79156504287258544483
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
