#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.10000000000000008882 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.42602358210647534031 0.01962722590808695447 0.99999999999910982318 -1.58189073922163614405 0.75997658251073263447 0.37841270855675807061 -1.55329146907291471003 0.76013847401974266038
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.20000000000000017764 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.43808357176264001165 0.01978658190194429109 0.99999999999910371695 -1.63051880193487552795 0.75003404734644263385 0.39045298111938542274 -1.60271457325716970566 0.75020531057887851478
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.29999999999999982236 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.45010534203780139251 0.01994868179233455496 0.99999999999909694459 -1.67899850493818525443 0.73973411927994048298 0.40247202113170510440 -1.65205061914375761489 0.73991507776103071503
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.39999999999999991118 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.46208330825874033287 0.02011246726105272303 0.99999999999909416903 -1.72731716056427297978 0.72907175980101035506 0.41446772460410152839 -1.70129096223648468289 0.72926263580024486277
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.50000000000000000000 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.47401105908552065848 0.02027663461675429865 0.99999999999908639747 -1.77546060432421648478 0.71804158333330492248 0.42643763080937424625 -1.75042549127143165499 0.71824246974045491410
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.60000000000000008882 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.48588124129280330088 0.02043959941982026463 0.99999999999908828485 -1.82341295441975281832 0.70663784406627649926 0.43837884208205396552 -1.79944229915790887553 0.70684867279590957168
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.70000000000000017764 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.49768543295453337993 0.02059945974391494405 0.99999999999908706361 -1.87115632455320746175 0.69485442706069600050 0.45028792704156439530 -1.84832728595512008063 0.69507493425300170831
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.79999999999999982236 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.50941400500818001529 0.02075395904924078397 0.99999999999906541426 -1.91867048176840304663 0.68268484556755437698 0.46216080482299409793 -1.89706368396351487959 0.68291453407477975546
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
3.89999999999999991118 0.10000000000000000555 2.45500000000000007105 11.59999999999999964473 0.52105597149843885241 0.02090044993655196942 0.99999999999906818982 -1.96593244041034842517 0.67012224695758404458 0.47399260789728686616 -1.94563149499670995368 0.67036034686028933560
