#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 0.90000000000000002220 116.00000000000000000000 0.79067275793161662101 0.00336752919147563371 0.99999999999908584236 -3.27075090931571343944 0.04378283410711161783 0.79769928527825162412 -3.27437976081140558193 0.03229238909887542641
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.00000000000000000000 116.00000000000000000000 0.78874068350162418461 0.00382992239108719901 0.99999999999909083837 -3.24906474567666547770 0.05749784269462834135 0.79774471737723773312 -3.27456662764276495992 0.03222989042835829043
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.10000000000000008882 116.00000000000000000000 0.79802975650288454634 0.00433004143914760171 0.99999999999908972814 -3.25200547471939227506 0.04969325743319848859 0.79778495055533660274 -3.27473148984529371930 0.03216178029697613211
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.19999999999999995559 116.00000000000000000000 0.80544299672910124599 0.00486162023322596424 0.99999999999909161552 -3.27424120627097581249 0.02803969568075873747 0.79781950872088647220 -3.27487385272533693126 0.03208825211637308245
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.30000000000000004441 116.00000000000000000000 0.80606196418609132870 0.00541400684253752311 0.99999999999908895099 -3.29253286690635116329 0.01161281449104909283 0.79784888681139487510 -3.27499405191466230747 0.03200999951504958363
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.39999999999999991118 116.00000000000000000000 0.80579964559580563588 0.00595276048575289589 0.99999999999909061632 -3.30276693263080822760 0.01394337805157469697 0.79787266033688220013 -3.27509229841175386611 0.03192798851603836918
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.50000000000000000000 116.00000000000000000000 0.79772941787501061572 0.00644412579820853419 0.99999999999909028325 -3.30095912966560378621 0.03068967937511545008 0.79789245426462196420 -3.27517353743958095080 0.03184291679687328153
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.60000000000000008882 116.00000000000000000000 0.78141662008090140290 0.00682084865119849705 0.99999999999908895099 -3.27420333837306909430 0.04624831152578452037 0.79790956947442637226 -3.27524516487674643983 0.03175730338407201092
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.69999999999999995559 116.00000000000000000000 0.77633084211634761918 0.00700073668393289342 0.99999999999908861792 -3.23768966334980623500 0.05011055526728803999 0.79792569452301065347 -3.27531191935952348260 0.03167589267457197183
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.80000000000000004441 116.00000000000000000000 0.79291984116166336349 0.00689528865247170195 0.99999999999908995019 -3.22708687786382730778 0.03750824916784913088 0.79794118591729901180 -3.27537440083357056508 0.03160484526448303910
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 1.89999999999999991118 116.00000000000000000000 0.81546185916162450269 0.00637827494947989116 0.99999999999908839587 -3.25349715729673416575 0.01905551355815914005 0.79795542701517796491 -3.27543131955401323196 0.03155088495130130288
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.00000000000000000000 116.00000000000000000000 0.82840026846233161262 0.00533289574087212649 0.99999999999908839587 -3.29808041699299048233 0.01420419612733907731 0.79796716261255784541 -3.27547906794038690137 0.03152284869350222007
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.10000000000000008882 116.00000000000000000000 0.82221427195156338019 0.00362391366579538137 0.99999999999908972814 -3.33320004126349678231 0.02602713298972974404 0.79797602475690510015 -3.27551812205206482886 0.03153124318208790078
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.20000000000000017764 116.00000000000000000000 0.79645549335828536019 0.00115046986383984416 0.99999999999908839587 -3.33461793145493645696 0.03930650342770105471 0.79798231252290896531 -3.27555259442847201967 0.03158421799040612293
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.29999999999999982236 116.00000000000000000000 0.76329450935518661225 -0.00212537960595114359 0.99999999999908839587 -3.29403945065029946093 0.04432202053892536631 0.79799071823093148392 -3.27557457740986368577 0.03168427984353570925
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.39999999999999991118 116.00000000000000000000 0.74996395857238318250 -0.00611204044055744730 0.99999999999909094939 -3.23389058550988606200 0.04161927517712393082 0.79800168542721061637 -3.27560057434848017621 0.03183806886073826947
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.50000000000000000000 116.00000000000000000000 0.77172979692486376457 -0.01062214717183427963 0.99999999999909161552 -3.19763164829187340743 0.03051535000019081623 0.79801567603165235454 -3.27564121075556524687 0.03202954323250858937
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.60000000000000008882 116.00000000000000000000 0.81289435487188821394 -0.01540069152974382974 0.99999999999908617543 -3.21103265029445417156 0.01722692804961459268 0.79801775899870308617 -3.27568600444791080406 0.03225069242057641838
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.70000000000000017764 116.00000000000000000000 0.84995408426469487573 -0.02010853083282775761 0.99999999999908784076 -3.26633167092720588798 0.01904196276962077244 0.79802169869317407525 -3.27571995171014807013 0.03248995571486247569
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.79999999999999982236 116.00000000000000000000 0.85569673488673791972 -0.02437730609896278725 0.99999999999908928405 -3.33085658927542382912 0.03664110332689961280 0.79802399880322183456 -3.27574773069638203182 0.03272314019911273797
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 2.89999999999999991118 116.00000000000000000000 0.82033989375183635762 -0.02792660105950678026 0.99999999999908750770 -3.36002538322127097814 0.04783368612569426775 0.79803539657640898408 -3.27577401561530345830 0.03293643962245810380
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.00000000000000000000 116.00000000000000000000 0.76949751084004891499 -0.03044866999834478644 0.99999999999908895099 -3.33432141794875391838 0.04191500613280322446 0.79804872319503694644 -3.27580437795386458788 0.03312083807581232137
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.10000000000000008882 116.00000000000000000000 0.73647972450166632186 -0.03177833282556916106 0.99999999999908839587 -3.27272258947982797039 0.03130694419941990048 0.79806023705161965864 -3.27584119690013420012 0.03326518692688249651
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.20000000000000017764 116.00000000000000000000 0.74426703354660894707 -0.03187346029983161716 0.99999999999908939508 -3.21636800768800190653 0.02512255830186789496 0.79806924680970792174 -3.27587887209032002644 0.03336361843755571155
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.29999999999999982236 116.00000000000000000000 0.78810069763881351879 -0.03082328869780886701 0.99999999999908806281 -3.20216978312569722220 0.02334372301434867875 0.79807455191552667539 -3.27591259539655421662 0.03341755017582086207
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.39999999999999991118 116.00000000000000000000 0.83682795117062269696 -0.02886001833364413779 0.99999999999908939508 -3.23656510898302141044 0.02958505994914592888 0.79807908408495564778 -3.27594049393199249209 0.03343279918632988817
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.50000000000000000000 116.00000000000000000000 0.85696660365374133228 -0.02628817144565748568 0.99999999999908573134 -3.29319351882538269294 0.04148171510796680450 0.79808451089621001984 -3.27596638754415181438 0.03341797906017428960
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.60000000000000008882 116.00000000000000000000 0.83480276562167476939 -0.02340119908657468245 0.99999999999908839587 -3.33183229914861778198 0.04582954879953433230 0.79809319481276974617 -3.27599995555279299708 0.03338272089421770450
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.70000000000000017764 116.00000000000000000000 0.78915941943494505306 -0.02040180329743440657 0.99999999999908828485 -3.32811107224719648912 0.03733633453038801009 0.79810344597092741648 -3.27603878997808628526 0.03333474924218930019
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.79999999999999982236 116.00000000000000000000 0.75381561280626174781 -0.01747819888774057237 0.99999999999908906201 -3.28955449697516710827 0.02627856485622865473 0.79811253254666025825 -3.27607706222242667238 0.03328001144585487903
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 3.89999999999999991118 116.00000000000000000000 0.75334949640066806165 -0.01472891509264150252 0.99999999999908650850 -3.24682801231092010852 0.02247652772312461883 0.79812042393002635698 -3.27611061660501201587 0.03322206375781035226
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.78559681619249044360 -0.01221151116505518781 0.99999999999908895099 -3.23054818048693936916 0.02711791225532576149 0.79812921865272978827 -3.27614817341596609168 0.03316452300020866772
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.09999999999999964473 116.00000000000000000000 0.82402126920208762506 -0.00997524882589168917 0.99999999999908839587 -3.24917550616933459295 0.03690159385096266481 0.79813644978941955532 -3.27618431540185151007 0.03310963466148516415
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.20000000000000017764 116.00000000000000000000 0.83928586902110136059 -0.00801568583522244311 0.99999999999909061632 -3.28485211518079234239 0.04399965166304678488 0.79814349848309651403 -3.27621742608475274849 0.03305812991408402929
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.29999999999999982236 116.00000000000000000000 0.82203312717380550012 -0.00630925161897946760 0.99999999999908995019 -3.30938246897521093359 0.04110185954183608742 0.79815207982456148894 -3.27624888670671499113 0.03300981775522424805
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.40000000000000035527 116.00000000000000000000 0.78808351938674481296 -0.00483723764789352039 0.99999999999908395498 -3.30611099733562463499 0.03097165177989832582 0.79815773611849560876 -3.27626763672768017699 0.03296378133715981151
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.50000000000000000000 116.00000000000000000000 0.76460767546231045433 -0.00351226904642935704 0.99999999999908750770 -3.28067950271950481422 0.02331279388405742628 0.79816196540463579812 -3.27628769089284510585 0.03291919415466439125
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.59999999999999964473 116.00000000000000000000 0.76956943690501666833 -0.00236892046947060047 0.99999999999908717463 -3.25486033470707214477 0.02402028383452390822 0.79816722589887134642 -3.27630607156090336574 0.03287696075397432416
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.70000000000000017764 116.00000000000000000000 0.79696387996260387165 -0.00134429664500689472 0.99999999999908995019 -3.24866032002756410790 0.03175654414552581128 0.79817082715326204134 -3.27632699652143921654 0.03283781583755666228
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.79999999999999982236 116.00000000000000000000 0.82308396805221351045 -0.00047229424419382998 0.99999999999908828485 -3.26469107441866501773 0.04025648563319515066 0.79817414916371620670 -3.27634499547547974885 0.03279880861038783624
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 4.90000000000000035527 116.00000000000000000000 0.82731338600390469384 0.00028850268197300102 0.99999999999908872894 -3.28806045503449606571 0.04234480965736486802 0.79817952651541779208 -3.27636814070222603945 0.03276292871435249054
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.00000000000000000000 116.00000000000000000000 0.80789847855372942664 0.00097676793442693613 0.99999999999908972814 -3.29986476016095853225 0.03617732469171419663 0.79818555701968152416 -3.27638840285736376856 0.03272837870379651654
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.78164979690574665216 0.00161843489878808256 0.99999999999909061632 -3.29196461605723644794 0.02763233298630063048 0.79819133016815901893 -3.27641103237237540924 0.03269544676822810914
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.20000000000000017764 116.00000000000000000000 0.77028451185728608053 0.00223294148236371885 0.99999999999908872894 -3.27230362822575537862 0.02404082236858335123 0.79819543523362568305 -3.27643108006140515442 0.03266297353079418431
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.29999999999999982236 116.00000000000000000000 0.78255733179067299421 0.00279290634878535558 0.99999999999908939508 -3.25761610519393185470 0.02760201415519866058 0.79819922885017813297 -3.27644997328744480569 0.03263176065741902471
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.40000000000000035527 116.00000000000000000000 0.80712214467395360096 0.00332296304281908331 0.99999999999909039428 -3.25929924490782774171 0.03476810003344139172 0.79820380359024989403 -3.27646654662098057997 0.03260096902869800972
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.50000000000000000000 116.00000000000000000000 0.82313474648729378913 0.00383294536485710279 0.99999999999908995019 -3.27463701978330234965 0.03943093022549870597 0.79820795123306020891 -3.27648506540711093038 0.03257261817768514200
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.59999999999999964473 116.00000000000000000000 0.81802842449014956383 0.00430018950951528440 0.99999999999908906201 -3.29028567015653994332 0.03798515178982751067 0.79821388535699977496 -3.27650641581808477198 0.03254481362808699790
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.70000000000000017764 116.00000000000000000000 0.79687427512576425315 0.00479619325856200408 0.99999999999908895099 -3.29373857257753455130 0.03240665083723685835 0.79821926359378558846 -3.27652331012802555676 0.03251961811499855248
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.79999999999999982236 116.00000000000000000000 0.77752262717402331749 0.00525784191991405647 0.99999999999909183757 -3.28307836916686524020 0.02786071756420752804 0.79822240970299085383 -3.27653767154288111385 0.03249701441889309844
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.20000000000000017764 0.10000000000000000555 5.90000000000000035527 116.00000000000000000000 0.77590486930781044084 0.00571894483408360178 0.99999999999909372494 -3.26782117356306400779 0.02789238266174313280 0.79822573410686170625 -3.27654351720082326338 0.03247778829710026155
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
