#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.55000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.00837125891220827541 0.05041069884251588723 0.99999999999290622998 -0.33475023259717862079 0.94019038632532681010 0.06499152631735848062 -0.26662133830494350040 0.93986623744128883207
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.59999999999999997780 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.01447427823275239389 0.05035635454139519851 1.00000000000206368256 -0.35905798947068440219 0.93935072645939121649 0.07089538635077712037 -0.29085577796388928373 0.93902396567608270583
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.65000000000000002220 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.02059435040340230200 0.05029683149700669986 1.00000000000694999613 -0.38336979663950249142 0.93843823830495587401 0.07679879577638605570 -0.31508838916688652887 0.93810824838425665995
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.69999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.02673148988202343757 0.05023205717737111442 1.00000000000546607204 -0.40768536245540809571 0.93745286033768648881 0.08270171669154802174 -0.33931901605864550620 0.93711903469904489494
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.75000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.03288571405598470637 0.05016195341304394845 1.00000000000466293670 -0.43200438262692431035 0.93639452560248070956 0.08860411092706127478 -0.36354750177635891673 0.93605626952398490737
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.80000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.03905704297173123035 0.05008643642950910690 1.00000000000628341823 -0.45632654001334060911 0.93526316162995271064 0.09450594002865571330 -0.38777368845116477747 0.93491989351763848948
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.84999999999999997780 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.04524549903884018953 0.05000541688315159744 1.00000000000151745283 -0.48065150436560571956 0.93405869033858546224 0.10040716523929892057 -0.41199741708027004528 0.93370984304650661567
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.90000000000000002220 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.05145110671006077052 0.04991879990095585834 0.99999999999530841954 -0.50497893193194975936 0.93278102790343087047 0.10630774748197023560 -0.43621852745698364018 0.93242605014885648895
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
0.94999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.05767389214052639351 0.04982648512489527837 0.99999999999463695666 -0.52930846520029306568 0.93143008465375243254 0.11220764734222908598 -0.46043685809091194905 0.93106844249395803725
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.00000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.06391388281785430336 0.04972836676048250637 0.99999999999348421209 -0.55363973264184873635 0.93000576496922415792 0.11810682505101094408 -0.48465224611580276504 0.92963694333606472497
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.05000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.07017110716972496665 0.04962433363084872706 0.99999999999356670166 -0.57797234829716148674 0.92850796713914018898 0.12400524046618845164 -0.50886452719564845282 0.92813147146539720644
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.10000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.07644559414371324135 0.04951426923638765215 0.99999999999595146072 -0.60230591147372036787 0.92693658324593530828 0.12990285305290491524 -0.53307353544258950784 0.92655194115919070619
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.14999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.08273737276151835185 0.04939805182038517484 0.99999999999918409710 -0.62664000640860473279 0.92529149904023588746 0.13579962186238239696 -0.55727910331473551331 0.92489826212538561734
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.19999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.08904647164744869392 0.04927555444109966293 1.00000000000021516122 -0.65097420191303834169 0.92357259381189005243 0.14169550550903689534 -0.58148106152083234299 0.92317033944490844988
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.25000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.09537291853007845432 0.04914664505065502453 1.00000000000044719783 -0.67530805098989465929 0.92177974025568243377 0.14759046214587892565 -0.60567923892640773698 0.92136807351138727551
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.30000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.10171673971454989194 0.04901118658127828764 1.00000000000124877886 -0.69964109048965061888 0.91991280434714350900 0.15348444943835770626 -0.62987346244812947305 0.91949135996498099210
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.35000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.10807795952659003669 0.04886903703908604402 1.00000000000148991930 -0.72397284075295520456 0.91797164521769403223 0.15937742453717698710 -0.65406355695461582123 0.91754008962455169129
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.39999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.11445659972906097046 0.04872004960604328638 1.00000000000111910481 -0.74830280522401182441 0.91595611502608309529 0.16526934405035056952 -0.67824934515764767617 0.91551414841432388059
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.44999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.12085267890961844117 0.04856407275051564942 1.00000000000092326147 -0.77263047007535712307 0.91386605883617944013 0.17116016401511499612 -0.70243064750596406753 0.91341341728772629249
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.50000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.12726621183696529283 0.04840095034687379866 1.00000000000080269125 -0.79695530383521051565 0.91170131449978597526 0.17704983987020719849 -0.72660728207012525992 0.91123777214575329975
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.55000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.13369720878809945863 0.04823052180487678170 1.00000000000019939606 -0.82127675700257496416 0.90946171254192831324 0.18293832642874566230 -0.75077906442808683973 0.90898708375184800179
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.60000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.14014567484747933457 0.04805262220941963064 0.99999999999989408472 -0.84559426165461559766 0.90714707604994704315 0.18882557785200729250 -0.77494580754514186260 0.90666121764182683318
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.64999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.14661160917567192530 0.04786708247146089640 1.00000000000024580338 -0.86990723106762579686 0.90475722057202767612 0.19471154762395348481 -0.79910732165016684636 0.90426003402915222651
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.69999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.15309500424849223355 0.04767372949097072737 1.00000000000047650772 -0.89421505933442213543 0.90229195402165573991 0.20059618852623190000 -0.82326341410900039097 0.90178338770560295679
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.75000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.15959584506957680272 0.04747238633277420933 1.00000000000004440892 -0.91851712097545845648 0.89975107658777575548 0.20647945261316175136 -0.84741388929404570796 0.89923112793708093182
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.80000000000000004441 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.16611410835568149458 0.04726287241623262914 1.00000000000005262457 -0.94281277055478673876 0.89713438065364692342 0.21236129118604787913 -0.87155854845023772448 0.89660309835440876736
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.85000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.17264976169426060615 0.04704500371971294392 1.00000000000013855583 -0.96710134232161815149 0.89444165072938053296 0.21824165476606888214 -0.89569718955808930172 0.89389913683918831300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.89999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.17920276267698931338 0.04681859300076587210 0.99999999999991284749 -0.99138214984231187721 0.89167266339088080418 0.22412049306504003288 -0.91982960719281092743 0.89111907540433021868
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.94999999999999995559 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.18577305800912638500 0.04658345003288563019 1.00000000000027111646 -1.01565448564440652390 0.88882718723031317598 0.22999775495347662968 -0.94395559237998072355 0.88826274006925420856
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.00000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.19236058259463650888 0.04633938185965872508 1.00000000000009392487 -1.03991762089289641047 0.88590498282336760383 0.23587338842555746754 -0.96807493244679110322 0.88532995072933340364
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.04999999999999982236 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.19896525860211100589 0.04608619306707120722 1.00000000000000066613 -1.06417080505202532592 0.88290580270320484502 0.24174734056079577593 -0.99218741086870576584 0.88232052101941227384
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.10000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.20558699450897680028 0.04582368607463960936 1.00000000000018673951 -1.08841326558772188982 0.87982939135398963160 0.24761955748251532339 -1.01629280711039471363 0.87923425817087952350
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.14999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.21222568412729217457 0.04555166144601942996 0.99999999999998590017 -1.11264420767946914381 0.87667548521751470503 0.25348998431339780923 -1.04039089646050131321 0.87607096286208330227
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.20000000000000017764 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.21888120561358639926 0.04526991821972261437 1.00000000000010946799 -1.13686281393889365710 0.87344381271237225839 0.25935856512850541389 -1.06448144985917192429 0.87283042906150132278
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.25000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.22555342046229012731 0.04497825426056135945 1.00000000000007172041 -1.16106824416635423525 0.87013409427293997300 0.26522524290629850841 -1.08856423371735999694 0.86951244386329429314
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.29999999999999982236 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.23224217248684603243 0.04467646663249669886 1.00000000000018962609 -1.18525963510765164344 0.86674604239933172867 0.27108995947808284255 -1.11263900972745388707 0.86611678731480690185
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.35000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.23894728678771876007 0.04436435199360527770 0.99999999999995292654 -1.20943610024550718407 0.86327936172577468543 0.27695265547627101466 -1.13670553466417612043 0.86264323223555128273
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.39999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.24566856871125503092 0.04404170701395508647 0.99999999999993471889 -1.23359672959770994005 0.85973374910019140227 0.28281327028165287318 -1.16076356017538917520 0.85909154402724996480
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.45000000000000017764 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.25240580279871832614 0.04370832881723185626 1.00000000000008615331 -1.25774058955259282477 0.85610889368090814511 0.28867174196970057931 -1.18481283256236147317 0.85546148047455328189
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.50000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.25915875172857560926 0.04336401544701001115 1.00000000000007105427 -1.28186672272064905442 0.85240447704432709131 0.29452800725573441420 -1.20885309254920758626 0.85175279153601679560
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.54999999999999982236 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.26592715525247456743 0.04300856635859934274 1.00000000000013322676 -1.30597414781053156041 0.84862017330379213575 0.30038200143864463021 -1.23288407504137054183 0.84796521912498468154
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.60000000000000008882 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.27271072912596971971 0.04264178293738550563 1.00000000000001465494 -1.33006185954187894360 0.84475564924075563500 0.30623365834271809582 -1.25690550887286645043 0.84409849687990523570
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.64999999999999991118 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.27950916403579417757 0.04226346904460332593 1.00000000000005306866 -1.35412882858026040189 0.84081056444251989213 0.31208291025708001509 -1.28091711654237117024 0.84015234992376885970
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.70000000000000017764 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.28632212452280975112 0.04187343159141802135 1.00000000000005750955 -1.37817400151497571059 0.83678457144922357980 0.31792968787224717975 -1.30491861393787056400 0.83612649461215060587
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.75000000000000000000 0.10000000000000000555 4.00000000000000000000 116.00000000000000000000 0.29314924790292029577 0.04147148114216125947 1.00000000000016497914 -1.40219630086433566518 0.83267731590372895401 0.32377392021331624639 -1.32890971004940894318 0.83202063826932770585
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
