#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.40000000000000002220 116.00000000000000000000 0.73729039641057925181 -0.01800843960330765492 0.99999999999909006121 -3.04741575841202960717 -0.15917085559602361933 0.71432530449980702336 -2.93214676523578843259 -0.18335394148518119328
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.50000000000000000000 116.00000000000000000000 0.70637703880382873844 -0.01819025417876888456 0.99999999999909294779 -2.96098827328772040701 -0.17898297961384862509 0.71456743383734289132 -2.93314003928396660470 -0.18342361257841016675
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.59999999999999997780 116.00000000000000000000 0.67813195794821878870 -0.01842868511003003043 0.99999999999908772974 -2.84766205041288777977 -0.19819248706091685541 0.71481986211805426112 -2.93417562626177819141 -0.18349526034130797525
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.69999999999999995559 116.00000000000000000000 0.68452357990052359327 -0.01873195812594893178 0.99999999999908939508 -2.80306931830540762007 -0.20463290403939046747 0.71507413146342679866 -2.93522034885334415222 -0.18356432047233212090
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.80000000000000004441 116.00000000000000000000 0.72458779744277279633 -0.01911130189529300361 0.99999999999908317783 -2.87476711240249827028 -0.19702201888781725736 0.71532607677435189331 -2.93625362538007284030 -0.18362650712539818620
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.79999999999999982236 0.10000000000000000555 0.90000000000000002220 116.00000000000000000000 0.75522446134929577255 -0.01958163586302857917 0.99999999999908484316 -2.99904118035951539056 -0.17780577746069811673 0.71557100372314985659 -2.93726062016552535994 -0.18367871472585275971
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
