0.00000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.0 0.00000000000000000000 0.99999999999915312188 0.0 0.90754868693444390448
0.10000000000000000555 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.01227108448653105137 0.00000000000000000000 0.99999999999916322491 -0.05038398909709725787 0.90754868693444390448
0.50000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.06134901823166446361 0.00000000000000000000 0.99999999999916178162 -0.25189017968056826025 0.90395980218758131830
1.00000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.12265727200831619270 0.00000000000000000000 0.99999999999915312188 -0.50359164145974910642 0.89271907801394922988
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.10000000000000008882 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.25715768287265566849 0.00000000000000000000 0.99999999999915456517 -1.05562716739336037719 0.84109980146120988387
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.20000000000000017764 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.26934292933284803562 0.00000000000000000000 0.99999999999915745175 -1.10562730861444480368 0.83452782290815763488
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.29999999999999982236 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.28151850616985979459 0.00000000000000000000 0.99999999999916722171 -1.15558605721407992029 0.82763431359205641424
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.39999999999999991118 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.29368364632149407401 0.00000000000000000000 0.99999999999917255078 -1.20550046676781752453 0.82041681461020787847
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.50000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.30583752193556623666 0.00000000000000000000 0.99999999999917454918 -1.25536737829973787939 0.81287268067684970152
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.60000000000000008882 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.31797923563389163260 0.00000000000000000000 0.99999999999917033033 -1.30518338277126577651 0.80499906624762795904
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.70000000000000017764 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.33010780972174330605 0.00000000000000000000 0.99999999999916289184 -1.35494477407041835626 0.79679291019491504944
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.79999999999999982236 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.34222217273527683057 0.00000000000000000000 0.99999999999916044935 -1.40464748995497212825 0.78825091898798327339
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
2.89999999999999991118 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.35432114256926938722 0.00000000000000000000 0.99999999999916977522 -1.45428703782216106610 0.77936954837962890696
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.20000000000000017764 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.39051172695204361407 0.00000000000000000000 0.99999999999916722171 -1.60277316455247031968 0.75064953422222469026
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.50000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.42650489605347191580 0.00000000000000000000 0.99999999999916788784 -1.75046287000081091101 0.71871910249020498629
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
3.79999999999999982236 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.46223004785575722009 0.00000000000000000000 0.99999999999917044136 -1.89707536208008864520 0.68342951030517207212
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
4.09999999999999964473 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.49757194694860523709 0.00000000000000000000 0.99999999999917121851 -2.04214314479846148487 0.64459947381729976179
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
4.40000000000000035527 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.53233648196907468186 0.00000000000000000000 0.99999999999915778481 -2.18486978422967847990 0.60201687339079656969
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
4.70000000000000017764 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.56619801645940026624 0.00000000000000000000 0.99999999999915023530 -2.32391330897311476633 0.55545295045442466542
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
5.00000000000000000000 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.59862813470014963890 0.00000000000000000000 0.99999999999915167859 -2.45709479801127850251 0.50469903893322065613
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
5.29999999999999982236 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.62881475597180880310 0.00000000000000000000 0.99999999999915090143 -2.58106882182157182370 0.44963662871460541304
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
5.59999999999999964473 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.65559456838017293734 0.00000000000000000000 0.99999999999915178961 -2.69104921133598562477 0.39034695989850293207
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
5.90000000000000035527 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.67743640571438912268 0.00000000000000000000 0.99999999999914768178 -2.78074353660995399196 0.32725372467878616201
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
6.20000000000000017764 0.00000000000000000000 0.00000000000000000000 11.59999999999999964473 0.69251997996093650478 0.00000000000000000000 0.99999999999914923610 -2.84267766901687135572 0.26127222629725455061
